地域,都道府県,区分,学校名,住所
九州・沖縄,福岡,中学,北九州市立木屋瀬中学校,福岡県北九州市八幡西区大字野面1942-5
九州・沖縄,福岡,中学,北九州市立沖田中学校,福岡県北九州市八幡西区沖田4-18-1
九州・沖縄,福岡,中学,北九州市立永犬丸中学校,福岡県北九州市八幡西区永犬丸4-5-1
九州・沖縄,福岡,中学,北九州市立則松中学校,福岡県北九州市八幡西区則松3-5-1
九州・沖縄,福岡,中学,北九州市立八児中学校,福岡県北九州市八幡西区町上津役西4丁目16番1号
九州・沖縄,福岡,中学,北九州市立浅川中学校,福岡県北九州市八幡西区浅川学園台2丁目4-1
九州・沖縄,福岡,中学,北九州市立千代中学校,福岡県北九州市八幡西区千代2-23-1
九州・沖縄,福岡,中学,北九州市立ひまわり中学校,福岡県北九州市小倉北区下富野1丁目2番1号
九州・沖縄,福岡,中学,福岡市立箱崎中学校,福岡県福岡市東区筥松4丁目21番22号
九州・沖縄,福岡,中学,福岡市立福岡中学校,福岡県福岡市東区馬出3-11-1
九州・沖縄,福岡,中学,福岡市立香椎第1中学校,福岡県福岡市東区千早3-12-1
九州・沖縄,福岡,中学,福岡市立多々良中学校,福岡県福岡市東区水谷1-18-1
九州・沖縄,福岡,中学,福岡市立和白中学校,福岡県福岡市東区三苫1-10-1
九州・沖縄,福岡,中学,福岡市立香椎第2中学校,福岡県福岡市東区香住ヶ丘1-8-1
九州・沖縄,福岡,中学,福岡市立多々良中央中学校,福岡県福岡市東区多々良1-51-1
九州・沖縄,福岡,中学,福岡市立和白丘中学校,福岡県福岡市東区和白丘3-13-1
九州・沖縄,福岡,中学,福岡市立香椎第3中学校,福岡県福岡市東区香椎駅東3-33-1
九州・沖縄,福岡,中学,福岡市立城香中学校,福岡県福岡市東区香椎浜2-2-1
九州・沖縄,福岡,中学,福岡市立青葉中学校,福岡県福岡市東区青葉3-7-1
九州・沖縄,福岡,中学,福岡市立松崎中学校,福岡県福岡市東区松崎1-52-1
九州・沖縄,福岡,中学,福岡市立箱崎清松中学校,福岡県福岡市東区松田2-3-1
九州・沖縄,福岡,中学,福岡市立照葉中学校,福岡県福岡市東区香椎照葉2-2-1
九州・沖縄,福岡,中学,福岡市立志賀中学校,福岡県福岡市東区大岳4-5-1
九州・沖縄,福岡,中学,福岡市立千代中学校,福岡県福岡市博多区千代4-17-47
九州・沖縄,福岡,中学,福岡市立東光中学校,福岡県福岡市博多区東光2ー15ー1
九州・沖縄,福岡,中学,福岡市立東住吉中学校,福岡県福岡市博多区博多駅南2-5-1
九州・沖縄,福岡,中学,福岡市立住吉中学校,福岡県福岡市博多区美野島3-22-7
九州・沖縄,福岡,中学,福岡市立板付中学校,福岡県福岡市博多区井相田2-1-20
九州・沖縄,福岡,中学,福岡市立三筑中学校,福岡県福岡市博多区三筑1丁目10-1
九州・沖縄,福岡,中学,福岡市立那珂中学校,福岡県福岡市博多区那珂2-18-1
九州・沖縄,福岡,中学,福岡市立吉塚中学校,福岡県福岡市博多区吉塚5-10-6
九州・沖縄,福岡,中学,福岡市立席田中学校,福岡県福岡市博多区東平尾3-3-1
九州・沖縄,福岡,中学,福岡市立博多中学校,福岡県福岡市博多区対馬小路13-40
九州・沖縄,福岡,中学,福岡市立舞鶴中学校,福岡県福岡市中央区舞鶴2-6-1
九州・沖縄,福岡,中学,福岡市立警固中学校,福岡県福岡市中央区赤坂2-5-23
九州・沖縄,福岡,中学,福岡市立当仁中学校,福岡県福岡市中央区福浜2-7-1
九州・沖縄,福岡,中学,福岡市立友泉中学校,福岡県福岡市中央区笹丘1-22-1
九州・沖縄,福岡,中学,福岡市立平尾中学校,福岡県福岡市中央区平和5-11-1
九州・沖縄,福岡,中学,福岡市立春吉中学校,福岡県福岡市南区清水4-21-50
九州・沖縄,福岡,中学,福岡市立高宮中学校,福岡県福岡市南区大楠3-11-1
九州・沖縄,福岡,中学,福岡市立三宅中学校,福岡県福岡市南区大橋3-18-1
九州・沖縄,福岡,中学,福岡市立花畑中学校,福岡県福岡市南区桧原2-21-1
九州・沖縄,福岡,中学,福岡市立筑紫丘中学校,福岡県福岡市南区筑紫丘2-28-1
九州・沖縄,福岡,中学,福岡市立曰佐中学校,福岡県福岡市南区曰佐3-7-1
九州・沖縄,福岡,中学,福岡市立長丘中学校,福岡県福岡市南区長丘2-26-1
九州・沖縄,福岡,中学,福岡市立老司中学校,福岡県福岡市南区老司3-37-1
九州・沖縄,福岡,中学,福岡市立柏原中学校,福岡県福岡市南区柏原1-8-1
九州・沖縄,福岡,中学,福岡市立宮竹中学校,福岡県福岡市南区五十川1-4-1
九州・沖縄,福岡,中学,福岡市立横手中学校,福岡県福岡市南区横手4-16-1
九州・沖縄,福岡,中学,福岡市立野間中学校,福岡県福岡市南区筑紫丘2-2-1
九州・沖縄,福岡,中学,福岡市立姪浜中学校,福岡県福岡市西区愛宕浜1-32-1
九州・沖縄,福岡,中学,福岡市立玄洋中学校,福岡県福岡市西区横浜2-34-1
九州・沖縄,福岡,中学,福岡市立能古中学校,福岡県福岡市西区能古357
九州・沖縄,福岡,中学,福岡市立元岡中学校,福岡県福岡市西区田尻東1丁目17番1号
九州・沖縄,福岡,中学,福岡市立北崎中学校,福岡県福岡市西区大字小田1383
九州・沖縄,福岡,中学,福岡市立小呂中学校,福岡県福岡市西区大字小呂島285
九州・沖縄,福岡,中学,福岡市立玄界中学校,福岡県福岡市西区大字玄界島239番地
九州・沖縄,福岡,中学,福岡市立壱岐中学校,福岡県福岡市西区拾六町2-16-1
九州・沖縄,福岡,中学,福岡市立西陵中学校,福岡県福岡市西区生の松原3-9-1
九州・沖縄,福岡,中学,福岡市立内浜中学校,福岡県福岡市西区内浜1-12-1
九州・沖縄,福岡,中学,福岡市立壱岐丘中学校,福岡県福岡市西区大字羽根戸303番1
九州・沖縄,福岡,中学,福岡市立下山門中学校,福岡県福岡市西区下山門3-12-1
九州・沖縄,福岡,中学,福岡市立城西中学校,福岡県福岡市城南区鳥飼6丁目4番1号
九州・沖縄,福岡,中学,福岡市立城南中学校,福岡県福岡市城南区茶山6-19-1
九州・沖縄,福岡,中学,福岡市立梅林中学校,福岡県福岡市城南区梅林3-6-1
九州・沖縄,福岡,中学,福岡市立長尾中学校,福岡県福岡市城南区樋井川4-13-1
九州・沖縄,福岡,中学,福岡市立片江中学校,福岡県福岡市城南区南片江6-27-1
九州・沖縄,福岡,中学,福岡市立百道中学校,福岡県福岡市早良区百道3-18-11
九州・沖縄,福岡,中学,福岡市立西福岡中学校,福岡県福岡市早良区小田部3丁目32番1号
九州・沖縄,福岡,中学,福岡市立高取中学校,福岡県福岡市早良区原3-3-1
九州・沖縄,福岡,中学,福岡市立金武中学校,福岡県福岡市早良区四箇3-1-3
九州・沖縄,福岡,中学,福岡市立原中学校,福岡県福岡市早良区飯倉4-34-58
九州・沖縄,福岡,中学,福岡市立原北中学校,福岡県福岡市早良区小田部7-11-1
九州・沖縄,福岡,中学,福岡市立田隈中学校,福岡県福岡市早良区田村4-25-1
九州・沖縄,福岡,中学,福岡市立次郎丸中学校,福岡県福岡市早良区次郎丸6-3-1
九州・沖縄,福岡,中学,福岡市立原中央中学校,福岡県福岡市早良区原1-36-1
九州・沖縄,福岡,中学,福岡市立早良中学校,福岡県福岡市早良区内野7-1-1
九州・沖縄,福岡,中学,福岡市立福岡きぼう中学校,福岡県福岡市早良区百道3-10-1
九州・沖縄,福岡,中学,福岡市立百道松原中学校,福岡県福岡市早良区百道三丁目10番1号
九州・沖縄,福岡,中学,福岡市立周船寺中学校,福岡県福岡市西区大字周船寺175番地13
九州・沖縄,福岡,中学,大牟田市立松原中学校,福岡県大牟田市大正町5ー4ー16
九州・沖縄,福岡,中学,大牟田市立白光中学校,福岡県大牟田市椿黒町32
九州・沖縄,福岡,中学,大牟田市立甘木中学校,福岡県大牟田市大字甘木613-1
九州・沖縄,福岡,中学,大牟田市立宮原中学校,福岡県大牟田市米生町2-26
九州・沖縄,福岡,中学,大牟田市立宅峰中学校,福岡県大牟田市右京町1
九州・沖縄,福岡,中学,大牟田市立宅峰中学校ほしぞら分校,福岡県大牟田市大正町5丁目4番16号
九州・沖縄,福岡,中学,大牟田市立御木中学校,福岡県大牟田市大字歴木1150番地
九州・沖縄,福岡,中学,大牟田市立白銀中学校,福岡県大牟田市大字田隈338番地
九州・沖縄,福岡,中学,久留米市立城南中学校,福岡県久留米市城南町11-4
九州・沖縄,福岡,中学,久留米市立江南中学校,福岡県久留米市梅満町637-3
九州・沖縄,福岡,中学,久留米市立櫛原中学校,福岡県久留米市東櫛原町1286-1
九州・沖縄,福岡,中学,久留米市立牟田山中学校,福岡県久留米市南二丁目16番2号
九州・沖縄,福岡,中学,久留米市立諏訪中学校,福岡県久留米市東町250-1
九州・沖縄,福岡,中学,久留米市立良山中学校,福岡県久留米市山川町37-2
九州・沖縄,福岡,中学,久留米市立明星中学校,福岡県久留米市高良内町4482-1
九州・沖縄,福岡,中学,久留米市立宮ノ陣中学校,福岡県久留米市宮ノ陣町五郎丸1551-1
九州・沖縄,福岡,中学,久留米市立荒木中学校,福岡県久留米市荒木町荒木1918番地1
九州・沖縄,福岡,中学,久留米市立筑邦西中学校,福岡県久留米市大善寺町宮本385-1
九州・沖縄,福岡,中学,久留米市立屏水中学校,福岡県久留米市山本町耳納1069-1
九州・沖縄,福岡,中学,久留米市立青陵中学校,福岡県久留米市藤山町1731-10
九州・沖縄,福岡,中学,久留米市立高牟礼中学校,福岡県久留米市高良内町3361
九州・沖縄,福岡,中学,久留米市立田主丸中学校,福岡県久留米市田主丸町田主丸65-1
九州・沖縄,福岡,中学,久留米市立北野中学校,福岡県久留米市北野町塚島277
九州・沖縄,福岡,中学,久留米市立三潴中学校,福岡県久留米市三潴町玉満2705
九州・沖縄,福岡,中学,久留米市立城島中学校,福岡県久留米市城島町楢津1354-1
九州・沖縄,福岡,中学,直方市立直方第一中学校,福岡県直方市下境1892-1
九州・沖縄,福岡,中学,直方市立直方第二中学校,福岡県直方市大字頓野4082
九州・沖縄,福岡,中学,直方市立直方第三中学校,福岡県直方市大字知古960番地
九州・沖縄,福岡,中学,直方市立植木中学校,福岡県直方市大字植木261番地2
九州・沖縄,福岡,中学,飯塚市立飯塚第一中学校,福岡県飯塚市新立岩16-18
九州・沖縄,福岡,中学,飯塚市立飯塚第二中学校,福岡県飯塚市柏の森483
九州・沖縄,福岡,中学,飯塚市立二瀬中学校,福岡県飯塚市伊岐須740
九州・沖縄,福岡,中学,飯塚市立幸袋中学校,福岡県飯塚市中730-1
九州・沖縄,福岡,中学,飯塚市立飯塚鎮西中学校,福岡県飯塚市大日寺141
九州・沖縄,福岡,中学,飯塚市立庄内中学校,福岡県飯塚市網分1000-1
九州・沖縄,福岡,中学,飯塚市立頴田中学校,福岡県飯塚市鹿毛馬1667番地2
九州・沖縄,福岡,中学,飯塚市立穂波東中学校,福岡県飯塚市平恒1021-1
九州・沖縄,福岡,中学,飯塚市立穂波西中学校,福岡県飯塚市椿250-1
九州・沖縄,福岡,中学,飯塚市立筑穂中学校,福岡県飯塚市長尾903-1
九州・沖縄,福岡,中学,福岡県立嘉穂高等学校附属中学校,福岡県飯塚市潤野8番地12
九州・沖縄,福岡,中学,田川市立猪位金中学校,福岡県田川市大字位登509番地
九州・沖縄,福岡,中学,田川市立田川東中学校,福岡県田川市大字夏吉197番地1
九州・沖縄,福岡,中学,田川市立田川西中学校,福岡県田川市大黒町11番6号
九州・沖縄,福岡,中学,柳川市立柳城中学校,福岡県柳川市本城町82番地2
九州・沖縄,福岡,中学,柳川市立昭代中学校,福岡県柳川市西浜武1494
九州・沖縄,福岡,中学,柳川市立蒲池中学校,福岡県柳川市金納455
九州・沖縄,福岡,中学,柳川市立柳南中学校,福岡県柳川市上宮永町645-2
九州・沖縄,福岡,中学,柳川市立大和中学校,福岡県柳川市大和町鷹ノ尾1
九州・沖縄,福岡,中学,柳川市立三橋中学校,福岡県柳川市三橋町垂見580-1
